airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
Air India,AI-527 | AI-850,14:00,Bengaluru,07 hrs 05 mins ,21:05,New Delhi,"₹ 7,987",1 stop via Pune,2020-12-04,4,2020-11-09,0
Air India,AI-565 | AI-812,13:50,Bengaluru,07 hrs 45 mins ,21:35,New Delhi,"₹ 13,698",1 stop via Lucknow,2020-12-04,4,2020-11-09,0
Go Air,G8-403,06:00,Bengaluru,04 hrs 40 mins ,10:40,New Delhi,"₹ 6,182",1 stop via Varanasi,2020-12-04,4,2020-11-09,0
"AirAsia, Air India",I5-1576 | AI-543,07:45,Bengaluru,06 hrs ,13:45,New Delhi,"₹ 6,182",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
"Go Air, Air India",G8-791 | AI-543,07:30,Bengaluru,06 hrs 15 mins ,13:45,New Delhi,"₹ 7,442",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
"IndiGo, Air India",6E-6186 | AI-543,07:20,Bengaluru,06 hrs 25 mins ,13:45,New Delhi,"₹ 14,402",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
"AirAsia, Air India",I5-1620 | AI-543,05:35,Bengaluru,08 hrs 10 mins ,13:45,New Delhi,"₹ 6,182",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
"AirAsia, Air India",I5-1528 | AI-543,05:25,Bengaluru,08 hrs 20 mins ,13:45,New Delhi,"₹ 6,182",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
Vistara,UK-864 | UK-950,11:10,Bengaluru,13 hrs ,00:10+1 DAYArrival : New Delhi05 Dec 2020,New Delhi,"₹ 7,442",1 stop via Mumbai,2020-12-04,4,2020-11-09,0
IndiGo,6E-113 | 6E-2047,07:30,Bengaluru,05 hrs 50 mins ,13:20,New Delhi,"₹ 14,402",1 stop via Kochi,2020-12-04,4,2020-11-09,0
Air India,AI-9876 | AI-840,15:15,Bengaluru,07 hrs 20 mins ,22:35,New Delhi,"₹ 6,182","2 stop via Kolhapur,Hyderabad",2020-12-04,4,2020-11-09,0
Air India,AI-9876 | AI-559,15:15,Bengaluru,17 hrs 40 mins ,08:55+1 DAYArrival : New Delhi05 Dec 2020,New Delhi,"₹ 6,182","2 stop via Kolhapur,Hyderabad",2020-12-04,4,2020-11-09,0
IndiGo,6E-852 | 6E-2072,12:20,Bengaluru,05 hrs 50 mins ,18:10,New Delhi,"₹ 7,987",1 stop via Dehradun,2020-12-04,4,2020-11-09,0
Vistara,UK-864 | UK-996,11:10,Bengaluru,09 hrs 30 mins ,20:40,New Delhi,"₹ 13,698",1 stop via Mumbai,2020-12-04,4,2020-11-09,0
Vistara,UK-864 | UK-940,11:10,Bengaluru,10 hrs 45 mins ,21:55,New Delhi,"₹ 6,182",1 stop via Mumbai,2020-12-04,4,2020-11-09,0
Air India,AI-776 | AI-701,08:00,Bengaluru,11 hrs 25 mins ,19:25,New Delhi,"₹ 6,182",1 stop via Kolkata,2020-12-04,4,2020-11-09,0
Vistara,UK-864 | UK-988,11:10,Bengaluru,11 hrs 50 mins ,23:00,New Delhi,"₹ 7,987",1 stop via Mumbai,2020-12-04,4,2020-11-09,0
Spicejet,SG-768 | SG-943,13:20,Bengaluru,10 hrs 30 mins ,23:50,New Delhi,"₹ 13,698",1 stop via Patna,2020-12-04,4,2020-11-09,0
Spicejet,SG-3023 | SG-2642,14:35,Bengaluru,05 hrs 50 mins ,20:25,New Delhi,"₹ 6,182",1 stop via Jabalpur,2020-12-04,4,2020-11-09,0
Air India,AI-9513 | AI-850,14:15,Bengaluru,06 hrs 50 mins ,21:05,New Delhi,"₹ 6,182","2 stop via Belgaum,Pune",2020-12-04,4,2020-11-09,0
Air India,AI-640 | AI-669 | AI-474,06:45,Bengaluru,15 hrs ,21:45,New Delhi,"₹ 7,987","2 stop via Mumbai,Bhubaneswar",2020-12-04,4,2020-11-09,0
Spicejet,SG-768 | SG-8481,13:20,Bengaluru,07 hrs 10 mins ,20:30,New Delhi,"₹ 13,698",1 stop via Patna,2020-12-04,4,2020-11-09,0
IndiGo,6E-345 | 6E-2724,17:35,Bengaluru,05 hrs 45 mins ,23:20,New Delhi,"₹ 6,182",1 stop via Patna,2020-12-04,4,2020-11-09,0
Vistara,UK-717 | UK-716,08:30,Bengaluru,13 hrs 50 mins ,22:20,New Delhi,"₹ 6,182",1 stop via Patna,2020-12-04,4,2020-11-09,0
IndiGo,6E-281 | 6E-883 | 6E-6409,09:10,Bengaluru,08 hrs 30 mins ,17:40,New Delhi,"₹ 7,987","2 stop via Hyderabad,Indore",2020-12-04,4,2020-11-09,0
Spicejet,SG-768 | SG-8722,13:20,Bengaluru,21 hrs 20 mins ,10:40+1 DAYArrival : New Delhi05 Dec 2020,New Delhi,"₹ 13,698",1 stop via Patna,2020-12-04,4,2020-11-09,0
IndiGo,6E-346 | 6E-2169,07:55,Bengaluru,05 hrs 15 mins ,13:10,New Delhi,"₹ 6,182",1 stop via Coimbatore,2020-12-04,4,2020-11-09,0
IndiGo,6E-485 | 6E-736,12:10,Bengaluru,06 hrs 30 mins ,18:40,New Delhi,"₹ 6,182",1 stop via Patna,2020-12-04,4,2020-11-09,0
Go Air,G8-873 | G8-132,06:20,Bengaluru,09 hrs 35 mins ,15:55,New Delhi,"₹ 7,987",1 stop via Patna,2020-12-04,4,2020-11-09,0
"AirAsia, Vistara",I5-1516 | UK-878 | UK-988,14:40,Bengaluru,08 hrs 20 mins ,23:00,New Delhi,"₹ 13,698","2 stop via Hyderabad,Mumbai",2020-12-04,4,2020-11-09,0
"IndiGo, Vistara",6E-6139 | UK-878 | UK-988,14:40,Bengaluru,08 hrs 20 mins ,23:00,New Delhi,"₹ 6,182","2 stop via Hyderabad,Mumbai",2020-12-04,4,2020-11-09,0
Air India,AI-727 | AI-892,13:00,Bengaluru,09 hrs 15 mins ,22:15,New Delhi,"₹ 6,182",1 stop via Guwahati,2020-12-04,4,2020-11-09,0
"Air India, Go Air",AI-516 | G8-515 | G8-132,08:00,Bengaluru,07 hrs 55 mins ,15:55,New Delhi,"₹ 7,983","2 stop via Hyderabad,Patna",2020-12-04,4,2020-11-09,0
"AirAsia, Go Air",I5-1576 | G8-515 | G8-132,07:45,Bengaluru,08 hrs 10 mins ,15:55,New Delhi,"₹ 13,937","2 stop via Hyderabad,Patna",2020-12-04,4,2020-11-09,0
Go Air,G8-791 | G8-515 | G8-132,07:30,Bengaluru,08 hrs 25 mins ,15:55,New Delhi,"₹ 6,654","2 stop via Hyderabad,Patna",2020-12-04,4,2020-11-09,0
Air India,AI-577 | AI-729 | AI-892,19:10,Bengaluru,27 hrs 05 mins ,22:15+1 DAYArrival : New Delhi05 Dec 2020,New Delhi,"₹ 6,654","2 stop via Kolkata,Guwahati",2020-12-04,4,2020-11-09,0
airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
Go Air,G8-384,22:05,Mumbai,01 hr 20 mins ,23:25,Goa,"₹ 2,955",Non stop,2020-12-04,4,2020-11-09,0
Go Air,G8-371,15:30,Mumbai,01 hr 25 mins ,16:55,Goa,"₹ 2,955",Non stop,2020-12-04,4,2020-11-09,0
Air India,AI-663,12:50,Mumbai,01 hr 20 mins ,14:10,Goa,"₹ 3,402",Non stop,2020-12-04,4,2020-11-09,0
AirAsia,I5-1335,21:05,Mumbai,01 hr 05 mins ,22:10,Goa,"₹ 2,955",Non stop,2020-12-04,4,2020-11-09,0
AirAsia,I5-471,23:05,Mumbai,01 hr 10 mins ,00:15+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 2,955",Non stop,2020-12-04,4,2020-11-09,0
IndiGo,6E-6331,06:10,Mumbai,01 hr 20 mins ,07:30,Goa,"₹ 3,402",Non stop,2020-12-04,4,2020-11-09,0
IndiGo,6E-5351,17:50,Mumbai,01 hr 20 mins ,19:10,Goa,"₹ 2,956",Non stop,2020-12-04,4,2020-11-09,0
Go Air,G8-575,04:55,Mumbai,01 hr 15 mins ,06:10,Goa,"₹ 2,956",Non stop,2020-12-04,4,2020-11-09,0
IndiGo,6E-317,13:50,Mumbai,01 hr 20 mins ,15:10,Goa,"₹ 3,691",Non stop,2020-12-04,4,2020-11-09,0
Go Air,G8-317 | G8-286,07:00,Mumbai,07 hrs ,14:00,Goa,"₹ 2,957",1 stop via Bengaluru,2020-12-04,4,2020-11-09,0
Go Air,G8-141,11:20,Mumbai,01 hr 25 mins ,12:45,Goa,"₹ 2,957",Non stop,2020-12-04,4,2020-11-09,0
Vistara,UK-861,06:30,Mumbai,01 hr 10 mins ,07:40,Goa,"₹ 3,323",Non stop,2020-12-04,4,2020-11-09,0
Vistara,UK-841,12:30,Mumbai,01 hr 15 mins ,13:45,Goa,"₹ 2,957",Non stop,2020-12-04,4,2020-11-09,0
Spicejet,SG-789,11:10,Mumbai,01 hr 20 mins ,12:30,Goa,"₹ 2,957",Non stop,2020-12-04,4,2020-11-09,0
IndiGo,6E-179,12:45,Mumbai,01 hr 15 mins ,14:00,Goa,"₹ 3,323",Non stop,2020-12-04,4,2020-11-09,0
AirAsia,I5-942 | I5-1322,12:30,Mumbai,04 hrs 05 mins ,16:35,Goa,"₹ 3,061",1 stop via Bengaluru,2020-12-04,4,2020-11-09,0
AirAsia,I5-942 | I5-1334,12:30,Mumbai,06 hrs 25 mins ,18:55,Goa,"₹ 3,061",1 stop via Bengaluru,2020-12-04,4,2020-11-09,0
AirAsia,I5-308 | I5-1324,01:10,Mumbai,06 hrs 10 mins ,07:20,Goa,"₹ 3,454",1 stop via Bengaluru,2020-12-04,4,2020-11-09,0
AirAsia,I5-315 | I5-798,08:40,Mumbai,06 hrs 45 mins ,15:25,Goa,"₹ 3,061",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Air India,AI-538 | AI-803 | AI-9898,21:00,Mumbai,20 hrs 30 mins ,17:30+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 3,061","3 stop via New Delhi,Bengaluru,Mysore",2020-12-04,4,2020-11-09,0
Air India,AI-687 | AI-803 | AI-9898,16:45,Mumbai,24 hrs 45 mins ,17:30+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 3,454","3 stop via New Delhi,Bengaluru,Mysore",2020-12-04,4,2020-11-09,0
Air India,AI-639 | AI-9898,10:30,Mumbai,07 hrs ,17:30,Goa,"₹ 3,113","2 stop via Bengaluru,Mysore",2020-12-04,4,2020-11-09,0
AirAsia,I5-315 | I5-775,08:40,Mumbai,06 hrs 10 mins ,14:50,Goa,"₹ 3,113",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Go Air,G8-329 | G8-194,06:00,Mumbai,08 hrs 10 mins ,14:10,Goa,"₹ 3,560",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Go Air,G8-327 | G8-194,05:45,Mumbai,08 hrs 25 mins ,14:10,Goa,"₹ 3,167",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-994 | UK-855,10:25,Mumbai,07 hrs 25 mins ,17:50,Goa,"₹ 3,167",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-970 | UK-855,08:45,Mumbai,09 hrs 05 mins ,17:50,Goa,"₹ 3,560",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-930 | UK-855,07:30,Mumbai,10 hrs 20 mins ,17:50,Goa,"₹ 3,691",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-902 | UK-847,15:45,Mumbai,22 hrs 05 mins ,13:50+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 3,691",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-944 | UK-847,14:40,Mumbai,23 hrs 10 mins ,13:50+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 7,023",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-950 | UK-855,21:55,Mumbai,19 hrs 55 mins ,17:50+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 12,502",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-930 | UK-847,07:30,Mumbai,06 hrs 20 mins ,13:50,Goa,"₹ 3,953",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-950 | UK-847,21:55,Mumbai,15 hrs 55 mins ,13:50+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 3,953",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-988 | UK-855,20:55,Mumbai,20 hrs 55 mins ,17:50+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 4,400",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-940 | UK-855,19:45,Mumbai,22 hrs 05 mins ,17:50+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 4,006",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-996 | UK-855,18:30,Mumbai,23 hrs 20 mins ,17:50+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 4,006",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-988 | UK-847,20:55,Mumbai,16 hrs 55 mins ,13:50+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 4,083",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-940 | UK-847,19:45,Mumbai,18 hrs 05 mins ,13:50+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 4,642",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Vistara,UK-996 | UK-847,18:30,Mumbai,19 hrs 20 mins ,13:50+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 5,201",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Go Air,G8-345 | G8-194,22:40,Mumbai,15 hrs 30 mins ,14:10+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 4,006",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Go Air,G8-322 | G8-194,21:35,Mumbai,16 hrs 35 mins ,14:10+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 4,006",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Go Air,G8-339 | G8-194,18:30,Mumbai,19 hrs 40 mins ,14:10+1 DAYArrival : Goa05 Dec 2020,Goa,"₹ 4,530",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
AirAsia,I5-802 | I5-2386,05:40,Mumbai,04 hrs ,09:40,Bengaluru,"₹ 3,449",1 stop via Chennai,2020-12-04,4,2020-11-09,0
AirAsia,I5-1625 | I5-1130,19:35,Mumbai,04 hrs ,23:35,Bengaluru,"₹ 3,449",1 stop via Kochi,2020-12-04,4,2020-11-09,0
AirAsia,I5-344 | I5-355,18:35,Mumbai,06 hrs 55 mins ,01:30+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 3,817",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
AirAsia,I5-481 | I5-721,15:00,Mumbai,07 hrs 55 mins ,22:55,Bengaluru,"₹ 3,449",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
IndiGo,6E-199,18:55,Mumbai,01 hr 30 mins ,20:25,Bengaluru,"₹ 3,449",Non stop,2020-12-04,4,2020-11-09,0
Go Air,G8-317,07:00,Mumbai,01 hr 35 mins ,08:35,Bengaluru,"₹ 3,817",Non stop,2020-12-04,4,2020-11-09,0
AirAsia,I5-942,12:30,Mumbai,01 hr 35 mins ,14:05,Bengaluru,"₹ 3,449",Non stop,2020-12-04,4,2020-11-09,0
Go Air,G8-782,14:35,Mumbai,01 hr 35 mins ,16:10,Bengaluru,"₹ 3,449",Non stop,2020-12-04,4,2020-11-09,0
IndiGo,6E-5354,10:30,Mumbai,01 hr 40 mins ,12:10,Bengaluru,"₹ 3,817",Non stop,2020-12-04,4,2020-11-09,0
Vistara,UK-863,08:15,Mumbai,01 hr 45 mins ,10:00,Bengaluru,"₹ 3,449",Non stop,2020-12-04,4,2020-11-09,0
IndiGo,6E-283,16:20,Mumbai,01 hr 45 mins ,18:05,Bengaluru,"₹ 3,449",Non stop,2020-12-04,4,2020-11-09,0
Go Air,G8-398,21:00,Mumbai,01 hr 45 mins ,22:45,Bengaluru,"₹ 3,817",Non stop,2020-12-04,4,2020-11-09,0
Go Air,G8-325,22:50,Mumbai,01 hr 45 mins ,00:35+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 3,481",Non stop,2020-12-04,4,2020-11-09,0
AirAsia,I5-308,01:10,Mumbai,01 hr 50 mins ,03:00,Bengaluru,"₹ 3,481",Non stop,2020-12-04,4,2020-11-09,0
IndiGo,6E-5321,05:30,Mumbai,01 hr 50 mins ,07:20,Bengaluru,"₹ 3,874",Non stop,2020-12-04,4,2020-11-09,0
IndiGo,6E-406,21:25,Mumbai,01 hr 50 mins ,23:15,Bengaluru,"₹ 3,481",Non stop,2020-12-04,4,2020-11-09,0
IndiGo,6E-432,08:15,Mumbai,01 hr 55 mins ,10:10,Bengaluru,"₹ 3,481",Non stop,2020-12-04,4,2020-11-09,0
IndiGo,6E-128,20:10,Mumbai,01 hr 55 mins ,22:05,Bengaluru,"₹ 3,928",Non stop,2020-12-04,4,2020-11-09,0
Spicejet,SG-311,06:05,Mumbai,02 hrs ,08:05,Bengaluru,"₹ 6,512",Non stop,2020-12-04,4,2020-11-09,0
Spicejet,SG-384,18:05,Mumbai,02 hrs ,20:05,Bengaluru,"₹ 3,481",Non stop,2020-12-04,4,2020-11-09,0
Spicejet,SG-3746,15:00,Mumbai,03 hrs 25 mins ,18:25,Bengaluru,"₹ 3,481",1 stop via Belgaum,2020-12-04,4,2020-11-09,0
AirAsia,I5-1625,19:35,Mumbai,03 hrs 45 mins ,23:20,Bengaluru,"₹ 3,849",1 stop via Kochi,2020-12-04,4,2020-11-09,0
IndiGo,6E-6117 | 6E-516,12:00,Mumbai,08 hrs 15 mins ,20:15,Bengaluru,"₹ 3,481","2 stop via Hyderabad,Chennai",2020-12-04,4,2020-11-09,0
Air India,AI-866 | AI-506,07:00,Mumbai,07 hrs 30 mins ,14:30,Bengaluru,"₹ 3,481",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Air India,AI-687 | AI-504,16:45,Mumbai,07 hrs 50 mins ,00:35+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 3,928",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Air India,AI-809 | AI-501,10:00,Mumbai,09 hrs 55 mins ,19:55,Bengaluru,"₹ 6,512",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Air India,AI-538 | AI-803,21:00,Mumbai,11 hrs 20 mins ,08:20+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 3,481",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Air India,AI-866 | AI-501,07:00,Mumbai,12 hrs 55 mins ,19:55,Bengaluru,"₹ 3,481",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Air India,AI-809 | AI-504,10:00,Mumbai,14 hrs 35 mins ,00:35+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 3,874",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Air India,AI-687 | AI-803,16:45,Mumbai,15 hrs 35 mins ,08:20+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 3,481",1 stop via New Delhi,2020-12-04,4,2020-11-09,0
Air India,AI-639,10:30,Mumbai,01 hr 50 mins ,12:20,Bengaluru,"₹ 3,481",Non stop,2020-12-04,4,2020-11-09,0
Spicejet,SG-771 | SG-3309,11:45,Mumbai,07 hrs ,18:45,Bengaluru,"₹ 3,954",1 stop via Chennai,2020-12-04,4,2020-11-09,0
Spicejet,SG-323 | SG-3025,20:40,Mumbai,11 hrs 20 mins ,08:00+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 4,968",1 stop via Chennai,2020-12-04,4,2020-11-09,0
Spicejet,SG-319 | SG-3019,19:45,Mumbai,16 hrs ,11:45+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 5,527",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
Spicejet,SG-771 | SG-3025,11:45,Mumbai,20 hrs 15 mins ,08:00+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 3,481",1 stop via Chennai,2020-12-04,4,2020-11-09,0
Go Air,G8-245 | G8-804,19:30,Mumbai,04 hrs 35 mins ,00:05+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 3,481",1 stop via Ahmedabad,2020-12-04,4,2020-11-09,0
Go Air,G8-365 | G8-802,06:30,Mumbai,05 hrs 25 mins ,11:55,Bengaluru,"₹ 3,874",1 stop via Ahmedabad,2020-12-04,4,2020-11-09,0
Go Air,G8-378 | G8-834,10:45,Mumbai,05 hrs 25 mins ,16:10,Bengaluru,"₹ 3,481",1 stop via Bhubaneswar,2020-12-04,4,2020-11-09,0
Go Air,G8-575 | G8-285,04:55,Mumbai,10 hrs 55 mins ,15:50,Bengaluru,"₹ 3,481",1 stop via Goa,2020-12-04,4,2020-11-09,0
Go Air,G8-513 | G8-833,05:40,Mumbai,11 hrs 20 mins ,17:00,Bengaluru,"₹ 3,928",1 stop via Kolkata,2020-12-04,4,2020-11-09,0
Go Air,G8-363 | G8-802,22:50,Mumbai,13 hrs 05 mins ,11:55+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 6,512",1 stop via Ahmedabad,2020-12-04,4,2020-11-09,0
Go Air,G8-513 | G8-831,05:40,Mumbai,17 hrs 50 mins ,23:30,Bengaluru,"₹ 3,481",1 stop via Kolkata,2020-12-04,4,2020-11-09,0
Spicejet,SG-953 | SG-1027,22:20,Mumbai,10 hrs 25 mins ,08:45+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 3,481",1 stop via Mangalore,2020-12-04,4,2020-11-09,0
Spicejet,SG-953 | SG-3009,22:20,Mumbai,20 hrs 50 mins ,19:10+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 3,928",1 stop via Mangalore,2020-12-04,4,2020-11-09,0
Air India,AI-663 | AI-9897,12:50,Mumbai,08 hrs 30 mins ,21:20,Bengaluru,"₹ 6,512","2 stop via Goa,Mysore",2020-12-04,4,2020-11-09,0
IndiGo,6E-148 | 6E-2176,09:25,Mumbai,03 hrs 40 mins ,13:05,Bengaluru,"₹ 3,481",1 stop via Mangalore,2020-12-04,4,2020-11-09,0
IndiGo,6E-409 | 6E-146,06:30,Mumbai,04 hrs 40 mins ,11:10,Bengaluru,"₹ 3,481",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
IndiGo,6E-233 | 6E-992,13:55,Mumbai,04 hrs 40 mins ,18:35,Bengaluru,"₹ 3,849",1 stop via Coimbatore,2020-12-04,4,2020-11-09,0
IndiGo,6E-6328 | 6E-167,15:45,Mumbai,04 hrs 45 mins ,20:30,Bengaluru,"₹ 3,481",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
IndiGo,6E-6752 | 6E-6137,09:10,Mumbai,04 hrs 50 mins ,14:00,Bengaluru,"₹ 3,481",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
IndiGo,6E-148 | 6E-388,09:25,Mumbai,05 hrs 25 mins ,14:50,Bengaluru,"₹ 3,874",1 stop via Mangalore,2020-12-04,4,2020-11-09,0
IndiGo,6E-5361 | 6E-167,14:55,Mumbai,05 hrs 35 mins ,20:30,Bengaluru,"₹ 3,481",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
IndiGo,6E-6328 | 6E-6916,15:45,Mumbai,05 hrs 45 mins ,21:30,Bengaluru,"₹ 3,481",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
IndiGo,6E-6752 | 6E-6505,09:10,Mumbai,06 hrs 20 mins ,15:30,Bengaluru,"₹ 3,874",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
IndiGo,6E-5361 | 6E-6916,14:55,Mumbai,06 hrs 35 mins ,21:30,Bengaluru,"₹ 3,481",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
IndiGo,6E-6117 | 6E-7142,12:00,Mumbai,06 hrs 45 mins ,18:45,Bengaluru,"₹ 3,481",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
IndiGo,6E-409 | 6E-6137,06:30,Mumbai,07 hrs 30 mins ,14:00,Bengaluru,"₹ 3,874",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
IndiGo,6E-6117 | 6E-167,12:00,Mumbai,08 hrs 30 mins ,20:30,Bengaluru,"₹ 3,481",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
IndiGo,6E-409 | 6E-6505,06:30,Mumbai,09 hrs ,15:30,Bengaluru,"₹ 3,481",1 stop via Hyderabad,2020-12-04,4,2020-11-09,0
Air India,AI-679 | AI-576,10:15,Mumbai,09 hrs 05 mins ,19:20,Bengaluru,"₹ 3,874",1 stop via Mangalore,2020-12-04,4,2020-11-09,0
IndiGo,6E-5351 | 6E-369,17:50,Mumbai,03 hrs 50 mins ,21:40,Bengaluru,"₹ 3,481",1 stop via Goa,2020-12-04,4,2020-11-09,0
IndiGo,6E-317 | 6E-369,13:50,Mumbai,07 hrs 50 mins ,21:40,Bengaluru,"₹ 3,481",1 stop via Goa,2020-12-04,4,2020-11-09,0
IndiGo,6E-425 | 6E-522,09:20,Mumbai,04 hrs 35 mins ,13:55,Bengaluru,"₹ 4,379",1 stop via Chennai,2020-12-04,4,2020-11-09,0
IndiGo,6E-6834 | 6E-847,09:45,Mumbai,05 hrs 50 mins ,15:35,Bengaluru,"₹ 3,481",1 stop via Kochi,2020-12-04,4,2020-11-09,0
IndiGo,6E-6343 | 6E-322,15:50,Mumbai,06 hrs 30 mins ,22:20,Bengaluru,"₹ 3,481",1 stop via Kochi,2020-12-04,4,2020-11-09,0
IndiGo,6E-425 | 6E-6188,09:20,Mumbai,06 hrs 45 mins ,16:05,Bengaluru,"₹ 4,379",1 stop via Chennai,2020-12-04,4,2020-11-09,0
IndiGo,6E-675 | 6E-6005,16:00,Mumbai,06 hrs 50 mins ,22:50,Bengaluru,"₹ 3,481",1 stop via Chennai,2020-12-04,4,2020-11-09,0
IndiGo,6E-6834 | 6E-375,09:45,Mumbai,07 hrs 30 mins ,17:15,Bengaluru,"₹ 3,481",1 stop via Kochi,2020-12-04,4,2020-11-09,0
IndiGo,6E-6834 | 6E-6893,09:45,Mumbai,09 hrs 05 mins ,18:50,Bengaluru,"₹ 4,379",1 stop via Kochi,2020-12-04,4,2020-11-09,0
Go Air,G8-141 | G8-285,11:20,Mumbai,04 hrs 30 mins ,15:50,Bengaluru,"₹ 3,481",1 stop via Goa,2020-12-04,4,2020-11-09,0
Air India,AI-613 | AI-851 | AI-501,06:00,Mumbai,13 hrs 55 mins ,19:55,Bengaluru,"₹ 3,481","2 stop via Ahmedabad,New Delhi",2020-12-04,4,2020-11-09,0
Air India,AI-613 | AI-851 | AI-504,06:00,Mumbai,18 hrs 35 mins ,00:35+1 DAYArrival : Bengaluru05 Dec 2020,Bengaluru,"₹ 3,849","2 stop via Ahmedabad,New Delhi",2020-12-04,4,2020-11-09,0
IndiGo,6E-179 | 6E-369,12:45,Mumbai,08 hrs 55 mins ,21:40,Bengaluru,"₹ 3,587",1 stop via Goa,2020-12-04,4,2020-11-09,0
