airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
IndiGo,6E-6328 | 6E-167,15:45,Mumbai,04 hrs 45 mins ,20:30,Bengaluru,"₹ 5,054",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
IndiGo,6E-6752 | 6E-6137,09:10,Mumbai,04 hrs 50 mins ,14:00,Bengaluru,"₹ 5,054",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
IndiGo,6E-716 | 6E-891,16:00,Mumbai,05 hrs 20 mins ,21:20,Bengaluru,"₹ 5,370",1 stop via Chennai,2020-12-24,3,2020-12-19,5
IndiGo,6E-5361 | 6E-167,14:55,Mumbai,05 hrs 35 mins ,20:30,Bengaluru,"₹ 5,054",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
IndiGo,6E-6328 | 6E-6916,15:45,Mumbai,05 hrs 45 mins ,21:30,Bengaluru,"₹ 5,054",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
IndiGo,6E-571 | 6E-829,19:00,Mumbai,05 hrs 45 mins ,00:45+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,370",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
IndiGo,6E-6752 | 6E-6505,09:10,Mumbai,06 hrs 20 mins ,15:30,Bengaluru,"₹ 5,054",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
IndiGo,6E-5361 | 6E-6916,14:55,Mumbai,06 hrs 35 mins ,21:30,Bengaluru,"₹ 5,054",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
IndiGo,6E-425 | 6E-6188,09:20,Mumbai,06 hrs 45 mins ,16:05,Bengaluru,"₹ 5,370",1 stop via Chennai,2020-12-24,3,2020-12-19,5
IndiGo,6E-716 | 6E-6005,16:00,Mumbai,06 hrs 50 mins ,22:50,Bengaluru,"₹ 5,056",1 stop via Chennai,2020-12-24,3,2020-12-19,5
IndiGo,6E-409 | 6E-6137,06:30,Mumbai,07 hrs 30 mins ,14:00,Bengaluru,"₹ 5,056",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
IndiGo,6E-6117 | 6E-167,12:00,Mumbai,08 hrs 30 mins ,20:30,Bengaluru,"₹ 5,580",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
IndiGo,6E-6117 | 6E-516,12:00,Mumbai,08 hrs 15 mins ,20:15,Bengaluru,"₹ 5,056","2 stop via Hyderabad,Chennai",2020-12-24,3,2020-12-19,5
AirAsia,I5-1335,21:05,Mumbai,03 hrs 05 mins ,00:10+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,056",1 stop via Goa,2020-12-24,3,2020-12-19,5
AirAsia,I5-971,17:50,Mumbai,02 hrs 25 mins ,20:15,Bengaluru,"₹ 5,581",1 stop via Goa,2020-12-24,3,2020-12-19,5
IndiGo,6E-148 | 6E-2176,09:25,Mumbai,03 hrs 40 mins ,13:05,Bengaluru,"₹ 5,056",1 stop via Mangalore,2020-12-24,3,2020-12-19,5
IndiGo,6E-148 | 6E-388,09:25,Mumbai,05 hrs 25 mins ,14:50,Bengaluru,"₹ 5,056",1 stop via Mangalore,2020-12-24,3,2020-12-19,5
IndiGo,6E-317 | 6E-935,13:50,Mumbai,04 hrs 10 mins ,18:00,Bengaluru,"₹ 5,581",1 stop via Goa,2020-12-24,3,2020-12-19,5
IndiGo,6E-317 | 6E-369,13:50,Mumbai,07 hrs 50 mins ,21:40,Bengaluru,"₹ 5,056",1 stop via Goa,2020-12-24,3,2020-12-19,5
Air India,AI-866 | AI-506,07:00,Mumbai,07 hrs 30 mins ,14:30,Bengaluru,"₹ 5,056",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Air India,AI-687 | AI-504,16:45,Mumbai,07 hrs 50 mins ,00:35+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,580",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Air India,AI-809 | AI-501,10:00,Mumbai,09 hrs 55 mins ,19:55,Bengaluru,"₹ 5,056",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Air India,AI-538 | AI-803,21:00,Mumbai,11 hrs 20 mins ,08:20+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,056",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Air India,AI-866 | AI-501,07:00,Mumbai,12 hrs 55 mins ,19:55,Bengaluru,"₹ 5,581",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Air India,AI-809 | AI-504,10:00,Mumbai,14 hrs 35 mins ,00:35+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,056",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Air India,AI-687 | AI-803,16:45,Mumbai,15 hrs 35 mins ,08:20+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,056",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
IndiGo,6E-6321 | 6E-369,16:50,Mumbai,04 hrs 50 mins ,21:40,Bengaluru,"₹ 5,581",1 stop via Goa,2020-12-24,3,2020-12-19,5
IndiGo,6E-179 | 6E-935,12:45,Mumbai,05 hrs 15 mins ,18:00,Bengaluru,"₹ 5,056",1 stop via Goa,2020-12-24,3,2020-12-19,5
IndiGo,6E-179 | 6E-369,12:45,Mumbai,08 hrs 55 mins ,21:40,Bengaluru,"₹ 5,056",1 stop via Goa,2020-12-24,3,2020-12-19,5
Go Air,G8-308 | G8-285,05:20,Mumbai,10 hrs 15 mins ,15:35,Bengaluru,"₹ 5,539",1 stop via Goa,2020-12-24,3,2020-12-19,5
IndiGo,6E-6321 | 6E-544,16:50,Mumbai,06 hrs 45 mins ,23:35,Bengaluru,"₹ 5,580",1 stop via Goa,2020-12-24,3,2020-12-19,5
Spicejet,SG-393 | SG-3720,20:15,Mumbai,13 hrs 15 mins ,09:30+ 1 DAY25 Dec 2020,Bengaluru,"₹ 6,098",1 stop via Goa,2020-12-24,3,2020-12-19,5
AirAsia,I5-904 | I5-1335,20:05,Mumbai,04 hrs 05 mins ,00:10+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,056",1 stop via Goa,2020-12-24,3,2020-12-19,5
AirAsia,I5-971 | I5-1335,17:50,Mumbai,06 hrs 20 mins ,00:10+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,056",1 stop via Goa,2020-12-24,3,2020-12-19,5
Vistara,UK-910 | UK-807,17:00,Mumbai,05 hrs 35 mins ,22:35,Bengaluru,"₹ 5,581",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-970 | UK-817,08:45,Mumbai,05 hrs 55 mins ,14:40,Bengaluru,"₹ 5,056",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-902 | UK-807,15:45,Mumbai,06 hrs 50 mins ,22:35,Bengaluru,"₹ 5,056",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-930 | UK-817,07:30,Mumbai,07 hrs 10 mins ,14:40,Bengaluru,"₹ 5,581",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-944 | UK-807,13:35,Mumbai,09 hrs ,22:35,Bengaluru,"₹ 5,056",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-960 | UK-807,11:05,Mumbai,11 hrs 30 mins ,22:35,Bengaluru,"₹ 5,056",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-994 | UK-807,09:50,Mumbai,12 hrs 45 mins ,22:35,Bengaluru,"₹ 8,836",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-970 | UK-807,08:45,Mumbai,13 hrs 50 mins ,22:35,Bengaluru,"₹ 5,056",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-988 | UK-815,20:40,Mumbai,14 hrs 25 mins ,11:05+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,056",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-930 | UK-807,07:30,Mumbai,15 hrs 05 mins ,22:35,Bengaluru,"₹ 5,581",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-988 | UK-891,20:40,Mumbai,15 hrs 20 mins ,12:00+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,061",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Go Air,G8-365 | G8-802,06:30,Mumbai,04 hrs 05 mins ,10:35,Bengaluru,"₹ 5,061",1 stop via Ahmedabad,2020-12-24,3,2020-12-19,5
Go Air,G8-141 | G8-285,11:30,Mumbai,04 hrs 05 mins ,15:35,Bengaluru,"₹ 5,975",1 stop via Goa,2020-12-24,3,2020-12-19,5
Vistara,UK-960 | UK-819,11:05,Mumbai,05 hrs 50 mins ,16:55,Bengaluru,"₹ 5,109",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-994 | UK-819,09:50,Mumbai,07 hrs 05 mins ,16:55,Bengaluru,"₹ 5,109",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-944 | UK-813,13:35,Mumbai,07 hrs 05 mins ,20:40,Bengaluru,"₹ 5,634",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-970 | UK-819,08:45,Mumbai,08 hrs 10 mins ,16:55,Bengaluru,"₹ 5,109",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-930 | UK-819,07:30,Mumbai,09 hrs 25 mins ,16:55,Bengaluru,"₹ 5,109",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-960 | UK-813,11:05,Mumbai,09 hrs 35 mins ,20:40,Bengaluru,"₹ 5,634",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-994 | UK-813,09:50,Mumbai,10 hrs 50 mins ,20:40,Bengaluru,"₹ 5,109",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-970 | UK-813,08:45,Mumbai,11 hrs 55 mins ,20:40,Bengaluru,"₹ 5,109",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-930 | UK-813,07:30,Mumbai,13 hrs 10 mins ,20:40,Bengaluru,"₹ 5,634",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
AirAsia,I5-632 | I5-971,11:45,Mumbai,08 hrs 30 mins ,20:15,Bengaluru,"₹ 5,109",1 stop via Goa,2020-12-24,3,2020-12-19,5
Spicejet,SG-789 | SG-3720,11:10,Mumbai,22 hrs 20 mins ,09:30+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109",1 stop via Goa,2020-12-24,3,2020-12-19,5
Air India,AI-538 | AI-560 | AI-9875,21:00,Mumbai,17 hrs 50 mins ,14:50+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,634","3 stop via New Delhi,Hyderabad,Kolhapur",2020-12-24,3,2020-12-19,5
Vistara,UK-940 | UK-815,19:40,Mumbai,15 hrs 25 mins ,11:05+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Vistara,UK-940 | UK-891,19:40,Mumbai,16 hrs 20 mins ,12:00+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109",1 stop via New Delhi,2020-12-24,3,2020-12-19,5
Air India,AI-538 | AI-560 | AI-515,21:00,Mumbai,14 hrs 20 mins ,11:20+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,634","2 stop via New Delhi,Hyderabad",2020-12-24,3,2020-12-19,5
Go Air,G8-378 | G8-836,17:35,Mumbai,07 hrs 05 mins ,00:40+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109",1 stop via Bhubaneswar,2020-12-24,3,2020-12-19,5
Air India,AI-447 | AI-442 | AI-803,18:00,Mumbai,14 hrs 20 mins ,08:20+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109","2 stop via Aurangabad,New Delhi",2020-12-24,3,2020-12-19,5
Air India,AI-538 | AI-459 | AI-9875,21:00,Mumbai,17 hrs 50 mins ,14:50+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,634","3 stop via New Delhi,Hyderabad,Kolhapur",2020-12-24,3,2020-12-19,5
Air India,AI-687 | AI-459 | AI-9875,16:45,Mumbai,22 hrs 05 mins ,14:50+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109","3 stop via New Delhi,Hyderabad,Kolhapur",2020-12-24,3,2020-12-19,5
Air India,AI-538 | AI-459 | AI-515,21:00,Mumbai,14 hrs 20 mins ,11:20+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109","2 stop via New Delhi,Hyderabad",2020-12-24,3,2020-12-19,5
Air India,AI-707 | AI-422 | AI-504,10:10,Mumbai,14 hrs 25 mins ,00:35+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,634","2 stop via Indore,New Delhi",2020-12-24,3,2020-12-19,5
Air India,AI-637 | AI-532 | AI-803,17:15,Mumbai,15 hrs 05 mins ,08:20+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109","2 stop via Ahmedabad,New Delhi",2020-12-24,3,2020-12-19,5
Air India,AI-687 | AI-459 | AI-515,16:45,Mumbai,18 hrs 35 mins ,11:20+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109","2 stop via New Delhi,Hyderabad",2020-12-24,3,2020-12-19,5
Air India,AI-707 | AI-422 | AI-803,10:10,Mumbai,22 hrs 10 mins ,08:20+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,634","2 stop via Indore,New Delhi",2020-12-24,3,2020-12-19,5
Go Air,G8-2607 | G8-809,06:00,Mumbai,08 hrs 30 mins ,14:30,Bengaluru,"₹ 5,109",1 stop via Jaipur,2020-12-24,3,2020-12-19,5
Vistara,UK-613 | UK-628 | UK-807,11:05,Mumbai,11 hrs 30 mins ,22:35,Bengaluru,"₹ 5,109","2 stop via Udaipur,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-613 | UK-628 | UK-813,11:05,Mumbai,09 hrs 35 mins ,20:40,Bengaluru,"₹ 5,634","2 stop via Udaipur,New Delhi",2020-12-24,3,2020-12-19,5
Air India,AI-695 | AI-428 | AI-803,10:10,Mumbai,22 hrs 10 mins ,08:20+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109","2 stop via Varanasi,New Delhi",2020-12-24,3,2020-12-19,5
IndiGo,6E-5015 | 6E-553,06:25,Mumbai,07 hrs 20 mins ,13:45,Bengaluru,"₹ 5,109",1 stop via Kochi,2020-12-24,3,2020-12-19,5
Vistara,UK-621 | UK-674 | UK-807,08:30,Mumbai,14 hrs 05 mins ,22:35,Bengaluru,"₹ 5,634","2 stop via Varanasi,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-877 | UK-870 | UK-815,16:00,Mumbai,19 hrs 05 mins ,11:05+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109","2 stop via Hyderabad,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-877 | UK-870 | UK-891,16:00,Mumbai,20 hrs ,12:00+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109","2 stop via Hyderabad,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-875 | UK-870 | UK-815,08:45,Mumbai,26 hrs 20 mins ,11:05+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,634","2 stop via Hyderabad,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-875 | UK-870 | UK-891,08:45,Mumbai,27 hrs 15 mins ,12:00+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109","2 stop via Hyderabad,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-621 | UK-674 | UK-813,08:30,Mumbai,12 hrs 10 mins ,20:40,Bengaluru,"₹ 5,109","2 stop via Varanasi,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-827 | UK-832 | UK-819,19:30,Mumbai,21 hrs 25 mins ,16:55+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,634","2 stop via Chennai,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-827 | UK-832 | UK-813,19:30,Mumbai,25 hrs 10 mins ,20:40+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109","2 stop via Chennai,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-827 | UK-832 | UK-807,19:30,Mumbai,27 hrs 05 mins ,22:35+ 1 DAY25 Dec 2020,Bengaluru,"₹ 5,109","2 stop via Chennai,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-861 | UK-856 | UK-817,06:30,Mumbai,08 hrs 10 mins ,14:40,Bengaluru,"₹ 5,634","2 stop via Goa,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-841 | UK-848 | UK-807,12:30,Mumbai,10 hrs 05 mins ,22:35,Bengaluru,"₹ 5,109","2 stop via Goa,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-861 | UK-856 | UK-819,06:30,Mumbai,10 hrs 25 mins ,16:55,Bengaluru,"₹ 5,109","2 stop via Goa,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-825 | UK-838 | UK-807,08:20,Mumbai,14 hrs 15 mins ,22:35,Bengaluru,"₹ 5,634","2 stop via Chennai,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-841 | UK-848 | UK-813,12:30,Mumbai,08 hrs 10 mins ,20:40,Bengaluru,"₹ 5,161","2 stop via Goa,New Delhi",2020-12-24,3,2020-12-19,5
Vistara,UK-825 | UK-838 | UK-813,08:20,Mumbai,12 hrs 20 mins ,20:40,Bengaluru,"₹ 5,161","2 stop via Chennai,New Delhi",2020-12-24,3,2020-12-19,5
airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
Spicejet,SG-253,19:30,New Delhi,01 hr 50 mins ,21:20,Kolkata,"₹ 5,530",Non stop,2020-12-24,3,2020-12-19,5
Spicejet,SG-263,06:05,New Delhi,02 hrs 05 mins ,08:10,Kolkata,"₹ 5,530",Non stop,2020-12-24,3,2020-12-19,5
Go Air,G8-101,08:45,New Delhi,02 hrs 05 mins ,10:50,Kolkata,"₹ 6,430",Non stop,2020-12-24,3,2020-12-19,5
Air India,AI-535,16:20,New Delhi,02 hrs 10 mins ,18:30,Kolkata,"₹ 5,530",Non stop,2020-12-24,3,2020-12-19,5
IndiGo,6E-282,04:30,New Delhi,02 hrs 15 mins ,06:45,Kolkata,"₹ 5,530",Non stop,2020-12-24,3,2020-12-19,5
IndiGo,6E-377,07:50,New Delhi,02 hrs 15 mins ,10:05,Kolkata,"₹ 6,430",Non stop,2020-12-24,3,2020-12-19,5
Air India,AI-702,21:15,New Delhi,02 hrs 15 mins ,23:30,Kolkata,"₹ 5,530",Non stop,2020-12-24,3,2020-12-19,5
IndiGo,6E-2076,21:20,New Delhi,02 hrs 15 mins ,23:35,Kolkata,"₹ 5,530",Non stop,2020-12-24,3,2020-12-19,5
IndiGo,6E-2265,22:45,New Delhi,02 hrs 15 mins ,01:00+ 1 DAY25 Dec 2020,Kolkata,"₹ 5,977",Non stop,2020-12-24,3,2020-12-19,5
IndiGo,6E-2181,05:45,New Delhi,02 hrs 25 mins ,08:10,Kolkata,"₹ 9,310",Non stop,2020-12-24,3,2020-12-19,5
Air India,AI-401,07:10,New Delhi,02 hrs 25 mins ,09:35,Kolkata,"₹ 5,530",Non stop,2020-12-24,3,2020-12-19,5
Spicejet,SG-261,22:55,New Delhi,02 hrs 35 mins ,01:30+ 1 DAY25 Dec 2020,Kolkata,"₹ 5,530",Non stop,2020-12-24,3,2020-12-19,5
Spicejet,SG-946 | SG-3508,18:20,New Delhi,05 hrs 05 mins ,23:25,Kolkata,"₹ 9,310",1 stop via Patna,2020-12-24,3,2020-12-19,5
AirAsia,I5-993 | I5-536,08:15,New Delhi,05 hrs 50 mins ,14:05,Kolkata,"₹ 5,530",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
Spicejet,SG-8152 | SG-3724,10:20,New Delhi,06 hrs 10 mins ,16:30,Kolkata,"₹ 5,530",1 stop via Guwahati,2020-12-24,3,2020-12-19,5
Spicejet,SG-8480 | SG-3508,15:55,New Delhi,07 hrs 30 mins ,23:25,Kolkata,"₹ 5,924",1 stop via Patna,2020-12-24,3,2020-12-19,5
AirAsia,I5-783 | I5-913,06:35,New Delhi,10 hrs 30 mins ,17:05,Kolkata,"₹ 5,530",1 stop via Guwahati,2020-12-24,3,2020-12-19,5
Spicejet,SG-8741 | SG-3508,06:35,New Delhi,16 hrs 50 mins ,23:25,Kolkata,"₹ 5,530",1 stop via Patna,2020-12-24,3,2020-12-19,5
Go Air,G8-135 | G8-516,10:20,New Delhi,04 hrs 15 mins ,14:35,Kolkata,"₹ 5,924",1 stop via Patna,2020-12-24,3,2020-12-19,5
Go Air,G8-113 | G8-832,06:00,New Delhi,15 hrs 50 mins ,21:50,Kolkata,"₹ 5,530",1 stop via Bengaluru,2020-12-24,3,2020-12-19,5
Vistara,UK-707,17:50,New Delhi,02 hrs 10 mins ,20:00,Kolkata,"₹ 5,530",Non stop,2020-12-24,3,2020-12-19,5
IndiGo,6E-307,18:40,New Delhi,02 hrs 15 mins ,20:55,Kolkata,"₹ 9,310",Non stop,2020-12-24,3,2020-12-19,5
IndiGo,6E-261,17:30,New Delhi,02 hrs 15 mins ,19:45,Kolkata,"₹ 5,530",Non stop,2020-12-24,3,2020-12-19,5
IndiGo,6E-671 | 6E-429,18:20,New Delhi,03 hrs 55 mins ,22:15,Kolkata,"₹ 5,530",1 stop via Varanasi,2020-12-24,3,2020-12-19,5
IndiGo,6E-519 | 6E-429,15:40,New Delhi,06 hrs 35 mins ,22:15,Kolkata,"₹ 5,924",1 stop via Varanasi,2020-12-24,3,2020-12-19,5
IndiGo,6E-2136 | 6E-355,09:15,New Delhi,06 hrs 50 mins ,16:05,Kolkata,"₹ 5,530",1 stop via Varanasi,2020-12-24,3,2020-12-19,5
"Air India, IndiGo",AI-427 | 6E-429,17:25,New Delhi,04 hrs 50 mins ,22:15,Kolkata,"₹ 5,530",1 stop via Varanasi,2020-12-24,3,2020-12-19,5
"Vistara, IndiGo",UK-673 | 6E-429,13:15,New Delhi,09 hrs ,22:15,Kolkata,"₹ 5,924",1 stop via Varanasi,2020-12-24,3,2020-12-19,5
IndiGo,6E-2136 | 6E-429,09:15,New Delhi,13 hrs ,22:15,Kolkata,"₹ 5,530",1 stop via Varanasi,2020-12-24,3,2020-12-19,5
"Go Air, IndiGo",G8-404 | 6E-429,15:20,New Delhi,06 hrs 55 mins ,22:15,Kolkata,"₹ 5,530",1 stop via Varanasi,2020-12-24,3,2020-12-19,5
"Spicejet, IndiGo",SG-295 | 6E-429,15:20,New Delhi,06 hrs 55 mins ,22:15,Kolkata,"₹ 5,924",1 stop via Varanasi,2020-12-24,3,2020-12-19,5
"Go Air, IndiGo",G8-113 | G8-406 | 6E-429,06:00,New Delhi,16 hrs 15 mins ,22:15,Kolkata,"₹ 5,530","2 stop via Bengaluru,Varanasi",2020-12-24,3,2020-12-19,5
IndiGo,6E-943 | 6E-6245,12:25,New Delhi,04 hrs 05 mins ,16:30,Kolkata,"₹ 5,530",1 stop via Lucknow,2020-12-24,3,2020-12-19,5
IndiGo,6E-2424 | 6E-6157,14:30,New Delhi,04 hrs 50 mins ,19:20,Kolkata,"₹ 9,310",1 stop via Lucknow,2020-12-24,3,2020-12-19,5
IndiGo,6E-2586 | 6E-6244,06:25,New Delhi,05 hrs ,11:25,Kolkata,"₹ 5,530",1 stop via Lucknow,2020-12-24,3,2020-12-19,5
IndiGo,6E-943 | 6E-6157,12:25,New Delhi,06 hrs 55 mins ,19:20,Kolkata,"₹ 5,530",1 stop via Lucknow,2020-12-24,3,2020-12-19,5
IndiGo,6E-906 | 6E-6245,08:40,New Delhi,07 hrs 50 mins ,16:30,Kolkata,"₹ 6,430",1 stop via Lucknow,2020-12-24,3,2020-12-19,5
IndiGo,6E-2091 | 6E-241,12:40,New Delhi,05 hrs ,17:40,Kolkata,"₹ 5,530",1 stop via Raipur,2020-12-24,3,2020-12-19,5
IndiGo,6E-2291 | 6E-241,10:50,New Delhi,06 hrs 50 mins ,17:40,Kolkata,"₹ 5,530",1 stop via Raipur,2020-12-24,3,2020-12-19,5
IndiGo,6E-107 | 6E-6107,17:20,New Delhi,03 hrs 55 mins ,21:15,Kolkata,"₹ 6,430",1 stop via Patna,2020-12-24,3,2020-12-19,5
IndiGo,6E-2763 | 6E-634,11:30,New Delhi,04 hrs 45 mins ,16:15,Kolkata,"₹ 5,530",1 stop via Patna,2020-12-24,3,2020-12-19,5
IndiGo,6E-203 | 6E-6107,14:10,New Delhi,07 hrs 05 mins ,21:15,Kolkata,"₹ 5,530",1 stop via Patna,2020-12-24,3,2020-12-19,5
IndiGo,6E-176 | 6E-6124,12:00,New Delhi,07 hrs 10 mins ,19:10,Kolkata,"₹ 5,846",1 stop via Dehradun,2020-12-24,3,2020-12-19,5
IndiGo,6E-2246 | 6E-7982,10:00,New Delhi,05 hrs 40 mins ,15:40,Kolkata,"₹ 5,530",1 stop via Allahabad,2020-12-24,3,2020-12-19,5
Go Air,G8-718 | G8-532,19:10,New Delhi,13 hrs 25 mins ,08:35+ 1 DAY25 Dec 2020,Kolkata,"₹ 5,530",1 stop via Ahmedabad,2020-12-24,3,2020-12-19,5
IndiGo,6E-2701 | 6E-458,08:55,New Delhi,06 hrs 20 mins ,15:15,Kolkata,"₹ 6,430",1 stop via Bhubaneswar,2020-12-24,3,2020-12-19,5
IndiGo,6E-2014 | 6E-809,15:40,New Delhi,06 hrs 20 mins ,22:00,Kolkata,"₹ 5,530",1 stop via Bhubaneswar,2020-12-24,3,2020-12-19,5
IndiGo,6E-733 | 6E-228,13:40,New Delhi,06 hrs 40 mins ,20:20,Kolkata,"₹ 5,530",1 stop via Indore,2020-12-24,3,2020-12-19,5
Air India,AI-558 | AI-529,10:00,New Delhi,08 hrs 10 mins ,18:10,Kolkata,"₹ 6,430",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
Air India,AI-560 | AI-529,07:15,New Delhi,10 hrs 55 mins ,18:10,Kolkata,"₹ 5,530",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
Air India,AI-544 | AI-525,16:15,New Delhi,15 hrs 40 mins ,07:55+ 1 DAY25 Dec 2020,Kolkata,"₹ 5,530",1 stop via Hyderabad,2020-12-24,3,2020-12-19,5
IndiGo,6E-889 | 6E-488,12:10,New Delhi,05 hrs 55 mins ,18:05,Kolkata,"₹ 5,846",1 stop via Agartala,2020-12-24,3,2020-12-19,5
IndiGo,6E-889 | 6E-443,12:10,New Delhi,07 hrs 45 mins ,19:55,Kolkata,"₹ 5,530",1 stop via Agartala,2020-12-24,3,2020-12-19,5
IndiGo,6E-5023 | 6E-449,07:45,New Delhi,05 hrs 50 mins ,13:35,Kolkata,"₹ 5,530",1 stop via Bagdogra,2020-12-24,3,2020-12-19,5
IndiGo,6E-6457,10:20,New Delhi,02 hrs 15 mins ,12:35,Kolkata,"₹ 6,430",Non stop,2020-12-24,3,2020-12-19,5
IndiGo,6E-114 | 6E-663 | 6E-429,11:00,New Delhi,11 hrs 15 mins ,22:15,Kolkata,"₹ 5,531","2 stop via Jaipur,Varanasi",2020-12-24,3,2020-12-19,5
IndiGo,6E-2143 | 6E-663 | 6E-429,06:15,New Delhi,16 hrs ,22:15,Kolkata,"₹ 5,531","2 stop via Jaipur,Varanasi",2020-12-24,3,2020-12-19,5
IndiGo,6E-251 | 6E-349,06:10,New Delhi,05 hrs 55 mins ,12:05,Kolkata,"₹ 11,092",1 stop via Guwahati,2020-12-24,3,2020-12-19,5
